id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags,dialect
exp_p368,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,100,82,89,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p369,添加辅食时若出现明显皮疹、呕吐、喘鸣等疑似过敏反应应停止该食物并就医评估，后续在医生指导下再尝试,育儿,饮食健康,97,86,95,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p370,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,94,79,91,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p371,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,99,78,97,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p372,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,90,86,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p373,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,97,82,90,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p374,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,95,84,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p375,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,94,86,92,safe,"['喂养', '3月', '辅食', '营养']",普通话
exp_p376,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,99,85,95,safe,"['睡眠', '4月', '作息', '安全']",普通话+动作
exp_p377,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,81,90,safe,"['安全', '防误食', '防溺水', '急救']",普通话+动作
exp_p378,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,94,99,85,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p379,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,98,82,96,safe,"['发热护理', '就医', '安全用药', '6月']",普通话
exp_p380,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,100,89,97,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p381,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,92,77,96,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p382,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,99,88,95,safe,"['发育', '互动', '习惯', '3月']",普通话
exp_p383,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,95,99,86,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p384,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,95,83,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p385,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,93,85,93,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p386,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,97,80,96,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p387,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,94,88,97,safe,"['睡眠', '6月', '作息', '安全']",川渝
exp_p388,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,99,92,90,safe,"['发热护理', '就医', '安全用药', '3月']",普通话+动作
exp_p389,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,91,93,93,safe,"['发育', '互动', '习惯', '5月']",普通话
exp_p390,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,93,87,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p391,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,99,84,94,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p392,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,96,84,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p393,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,98,83,91,safe,"['发热护理', '就医', '安全用药', '1月']",普通话+动作
exp_p394,1岁以内不建议添加盐和糖，避免形成重口味；蜂蜜也不建议给1岁以内婴儿食用以防肉毒风险,育儿,饮食健康,93,89,99,safe,"['喂养', '4月', '辅食', '营养']",普通话+动作
exp_p395,孩子发脾气时先保证安全并共情情绪，待平静后再讨论规则与替代行为，能减少升级为对抗,育儿,行为培养,95,87,97,safe,"['发育', '互动', '习惯', '24月']",普通话
exp_p396,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,99,81,100,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p397,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,97,87,87,safe,"['发育', '互动', '习惯', '36月']",普通话
exp_p398,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,98,86,88,safe,"['睡眠', '0月', '作息', '安全']",普通话+动作
exp_p399,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,100,88,95,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p400,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,100,85,88,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p401,2岁以下不建议自行使用止咳镇静类复方感冒药；必要用药应遵医嘱,育儿,病护应对,93,86,93,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话
exp_p402,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,99,90,93,safe,"['发热护理', '就医', '安全用药', '36月']",川渝
exp_p403,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,100,90,96,safe,"['发热护理', '就医', '安全用药', '48月']",普通话+动作
exp_p404,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,97,88,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p405,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,行为培养,98,84,93,safe,"['发育', '互动', '习惯', '1月']",普通话+动作
exp_p406,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,95,92,96,safe,"['发热护理', '就医', '安全用药', '12月']",普通话
exp_p407,乘车必须使用符合身高体重的儿童安全座椅，且后向安装更能保护颈部，安全性明显高于抱着,育儿,安全防护,99,90,96,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p408,儿童咳嗽首先关注呼吸情况，保持室内通风和适宜湿度，避免二手烟；若喘憋、呼吸急促或持续>2周应就医评估,育儿,病护应对,100,79,90,safe,"['咳嗽', '呼吸道', '用药安全', '就医']",普通话+动作
exp_p409,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,99,93,91,safe,"['喂养', '24月', '辅食', '营养']",普通话
exp_p410,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,97,80,94,safe,"['发热护理', '就医', '安全用药', '48月']",普通话
exp_p411,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,95,89,95,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p412,孩子发热先用体温计测量，重点保证补液和休息；不建议酒精擦浴。若精神差、持续高热或伴抽搐、呼吸困难应及时就医,育儿,病护应对,94,80,99,safe,"['发热护理', '就医', '安全用药', '48月']",普通话
exp_p413,白天小睡不足或过度刺激都会让夜间更难入睡，适当减少睡前屏幕和剧烈活动,育儿,睡眠问题,96,86,90,safe,"['睡眠', '8月', '作息', '安全']",川渝
exp_p414,坚果、葡萄、香肠段等易噎食物要切碎或避免整颗给孩子吃，进食时保持坐姿并有人看护,育儿,饮食健康,92,92,89,safe,"['喂养', '24月', '辅食', '营养']",川渝
exp_p415,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,92,90,88,safe,"['卫生', '洗手', '预防', '感染']",川渝
exp_p416,腹泻期间避免含糖饮料和高脂食物，少量多次进食更利于肠道恢复,育儿,病护应对,96,90,96,safe,"['腹泻', '补液', '脱水', '就医']",普通话+动作
exp_p417,按免疫规划按时接种疫苗可显著降低多种传染病风险；接种后局部红肿或低热多为常见反应，出现高热、持续哭闹或过敏表现应就医,育儿,疫苗保健,94,88,99,safe,"['疫苗', '观察', '不良反应', '就医']",川渝
exp_p418,孩子腹泻时最重要的是预防脱水，可按说明使用口服补液盐（ORS），继续母乳/配方奶喂养；出现少尿、嗜睡、血便应就医评估,育儿,病护应对,96,83,93,safe,"['腹泻', '补液', '脱水', '就医']",普通话
exp_p419,接种当天注意观察精神和进食，避免剧烈运动；若有既往严重过敏史需提前告知接种医生,育儿,疫苗保健,96,78,95,safe,"['疫苗', '观察', '不良反应', '就医']",普通话
exp_p420,语言发展训练以高频互动为主：看见什么就描述什么、等孩子回应，再扩展一句话，效果比单纯背词更好,育儿,知识启蒙,99,94,92,safe,"['发育', '互动', '习惯', '8月']",普通话
exp_p421,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,93,86,98,safe,"['睡眠', '60月', '作息', '安全']",普通话+动作
exp_p422,洗澡或靠近水域时大人必须全程看护，哪怕水深很浅也可能发生溺水风险,育儿,安全防护,100,80,90,safe,"['安全', '防误食', '防溺水', '急救']",川渝
exp_p423,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,知识启蒙,93,85,96,safe,"['发育', '互动', '习惯', '60月']",川渝
exp_p424,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,97,87,92,safe,"['卫生', '洗手', '预防', '感染']",普通话+动作
exp_p425,退热药需按体重和说明书/医嘱使用，避免同时使用多种含同成分感冒药，以免重复用药,育儿,病护应对,94,88,98,safe,"['发热护理', '就医', '安全用药', '10月']",普通话
exp_p426,鸡蛋、花生等过敏高风险食物可在可安全进食固体后少量引入并观察，但要避免整颗坚果等噎食风险,育儿,饮食健康,95,83,91,safe,"['过敏', '辅食', '观察', '就医']",川渝
exp_p427,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,100,88,89,safe,"['卫生', '洗手', '预防', '感染']",普通话
exp_p428,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,91,88,88,safe,"['发育', '互动', '习惯', '60月']",川渝
exp_p429,2岁以内尽量避免屏幕时间，优先用亲子阅读、户外探索和游戏促进专注与社交发展,育儿,行为培养,91,86,96,safe,"['发育', '互动', '习惯', '18月']",普通话
exp_p430,宝宝睡前固定流程（洗澡-抚触-讲故事-关灯）更容易建立睡眠联想，夜醒时先轻拍安抚再观察是否真的饥饿,育儿,睡眠问题,94,84,91,safe,"['睡眠', '4月', '作息', '安全']",普通话
exp_p431,家中药品、清洁剂应放在上锁高处，避免误食；一旦误食或可疑接触应立即联系中毒咨询/就医,育儿,安全防护,100,91,91,safe,"['安全', '防误食', '防溺水', '急救']",普通话
exp_p432,饭前便后和外出回家要用流动水和肥皂洗手≥20秒，可显著降低呼吸道与肠道感染传播,育儿,安全防护,99,97,91,safe,"['卫生', '洗手', '预防', '感染']",川渝
