id,text,category,subcategory,safety_score,feasibility_score,utility_score,risk_level,tags
exp_415,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,95,76,96,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_416,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,91,82,94,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_417,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,98,81,91,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_418,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,95,78,94,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_419,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,94,92,93,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_420,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,93,83,99,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_421,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,96,77,92,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_422,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,98,88,95,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_423,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,92,87,90,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_424,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,93,88,96,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_425,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,93,86,98,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_426,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,96,86,91,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_427,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,96,80,93,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_428,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,97,85,94,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_429,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,95,90,97,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_430,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,100,87,100,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_431,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,98,90,94,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_432,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,95,76,94,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_433,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,100,83,90,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_434,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,98,80,94,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_435,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,98,85,93,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_436,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,91,84,93,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_437,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,95,86,92,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_438,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,100,84,92,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_439,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,95,77,89,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_440,改善睡眠优先从睡眠卫生入手：规律作息、下午避免浓茶咖啡、睡前减少屏幕刺激；长期依赖安眠药可能带来跌倒和认知风险，需在医生指导下调整,老人养生,睡眠养生,95,80,89,safe,"['睡眠卫生', '失眠', '用药风险', '规律作息']"
exp_441,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,96,93,89,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_442,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,93,83,95,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_443,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,96,86,98,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_444,老年人控盐有助于降低血压风险，建议少吃咸菜、腌制品和高钠加工食品，做菜少放酱油/味精并学会看营养成分表中的钠含量,老人养生,饮食健康,96,83,95,safe,"['低盐', '高血压', '控钠', '饮食']"
exp_445,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,97,82,97,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_446,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,100,87,100,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_447,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,98,72,90,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_448,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,97,87,93,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
exp_449,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,95,85,93,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_450,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,98,85,95,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_451,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,96,80,92,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_452,老年抑郁和焦虑并不少见，持续两周以上的情绪低落、兴趣下降或睡眠食欲改变应寻求专业评估；保持社交和适度运动可改善情绪,老人养生,心理健康,90,88,95,safe,"['心理健康', '抑郁', '社交', '运动']"
exp_453,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,94,82,94,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_454,老年人每周累计≥150分钟中等强度有氧运动（快走、骑车等）并配合2-3次力量训练，可延缓肌少症并改善心肺功能；运动强度以能说话但略喘为宜,老人养生,运动养生,90,76,97,safe,"['有氧', '力量训练', '肌少症', '心肺']"
exp_455,老年人建议接种流感疫苗和肺炎球菌疫苗以降低重症风险，尤其是慢病人群；具体接种时机与禁忌需咨询接种门诊,老人养生,日常养生,100,81,92,safe,"['疫苗', '流感', '肺炎球菌', '预防']"
exp_456,糖尿病管理要结合饮食、运动和监测，主食可用全谷物/杂豆替代一部分精米面；出现低血糖症状（出汗、心慌、手抖）需及时补糖并评估原因,老人养生,慢病管理,93,89,96,safe,"['血糖', '低血糖', '全谷物', '监测']"
exp_457,老年人应保证优质蛋白（鱼蛋奶豆瘦肉）与足量蔬果摄入，钙和维生素D有助于骨骼健康；骨头汤钙含量有限，是否补充钙剂应结合饮食与医生建议,老人养生,营养补充,95,82,97,safe,"['蛋白质', '补钙', '维生素D', '骨健康']"
exp_458,老年人常见多病共存，建议用药清单随身携带并定期做药物复核，避免自行叠加止痛药、感冒药等重复成分；出现不良反应及时就医,老人养生,用药安全,100,89,89,safe,"['多重用药', '药物复核', '不良反应', '安全']"
exp_459,预防跌倒要同时做环境改造（防滑垫、夜灯、卫生间扶手）和能力训练（下肢力量、平衡训练）；起夜时先坐起再站立，减少体位性低血压,老人养生,居家安全,98,85,98,safe,"['防跌倒', '扶手', '平衡训练', '夜灯']"
exp_460,高血压患者建议固定时间测血压并记录，家庭自测可帮助医生调整方案；擅自停药或频繁换药会增加脑卒中风险，应遵医嘱,老人养生,慢病管理,94,88,96,safe,"['血压监测', '用药依从', '卒中预防', '遵医嘱']"
